brunch,dart,detail,entertain,favourite,garden,history,late,music,pool,pub_identity,quiz,review_deletion,review_identity,roast,sport
False,False,Thurs 7.30pm quiz,False,False,True,False,False,False,False,060e9c82-2b9f-4547-bd1e-eb313934bc6b,True,False,a3e21d38-69d2-476b-8dba-6d2dafc2e540,True,False
False,False,Wed 7.30pm quiz. Thurs bingo. Outdoor seating,True,False,False,False,False,False,False,20a2785f-94a0-474f-ac6b-284bd9366bf7,True,False,5978adb8-bcd3-4f40-9ea5-f4e96c709545,True,True
False,False,Foody pub,False,False,False,False,False,False,False,c850db37-4d0b-41de-8e41-eb3f812a2e4b,False,False,3db01d5c-77a5-4e78-a53b-f2cfccef1735,True,False
False,False,Tue quiz night,False,False,False,False,True,False,False,ae6dfbf2-a16e-40f6-9ff8-6133fa2f49ae,True,False,f5226846-c81c-4dfe-963f-1c2f496bb345,False,True
False,False,Monday 7.45pm Quiz,False,False,True,False,False,True,False,bcb5569d-e16c-4959-985e-0e52ab7d293f,True,False,633fabfe-b249-4da6-bfed-97625d9cdce0,False,True
False,False,Pub right on the heath,False,False,True,True,False,False,False,4838e1e2-675e-4c43-addd-4bcf7cc58b42,False,False,cb4b3ac4-871a-4b82-a61e-c20c166077a9,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,942ba769-e41f-49e9-9fee-0198fe3391c4,False,False,7dc6f9bf-675a-4525-80fd-25c994eeba84,True,False
False,False,Interesting interior,False,False,False,True,False,False,False,da97ad9b-7ee1-4822-a788-85ede5f580b1,False,False,cc7b931a-e571-44fc-b915-b3e49f3066b9,True,False
False,False,Jazz everyday,False,False,True,False,False,True,False,ab382c1c-2aab-44fe-9f71-7a0aa26aed92,False,False,fce4a32a-89f0-432a-aa38-61bb84fd3ef0,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,3cd77292-ecb6-4d7f-b29f-d0dd14c27324,False,False,1bb65fb4-89f6-4f03-8a62-02ca9e00a89c,True,False
False,False,Outdoor seating,False,False,False,False,False,False,False,1133ab17-2ca6-456a-844f-e1eb40a8bb3d,False,False,307dbcfc-fc04-493f-9e0a-aeddef9bdbce,True,False
False,False,Thur 8pm quiz,False,False,False,False,False,False,True,f2fad9c5-2686-483e-83f1-977936d31f39,True,False,fbbe82e0-3424-4035-b161-b63c6c10f5c0,False,False
False,False,Tue live music and open mic,False,False,False,False,True,True,False,5778512f-1a16-4a77-bd7e-ac430fedf578,False,False,fa4f604c-2a95-4536-8178-41550c5948fc,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,9c8bcfc9-5b8e-40a1-9772-86dcb8eac3da,False,False,c58ac780-e8c3-4a13-b335-a3efd8e98c0d,True,False
False,False,Tue Irish music. Thur 7pm quiz. Sat live music,False,False,True,False,False,True,False,445269c4-b88d-4a1a-a51a-38556661f43c,True,False,af5980da-5550-468c-b289-3acdf15ce5e1,True,True
False,False,Organic pub with dining,False,False,False,False,False,False,False,f43635e9-6270-4bd9-bb3f-cde1eb4e0484,False,False,cd5057e7-22ba-4e9b-8f8a-d379b723077f,False,False
False,False,Traditional pub,False,False,True,False,False,False,False,aacbc803-7d43-40b9-ad14-da1cf55de22f,False,False,0a06aada-2f26-4d15-84a1-d5d769923e5e,True,False
False,False,Weatherspoons,False,False,False,False,True,False,False,70347840-2dff-4d32-a47f-8fb63742607a,False,False,372fa2a7-f9e9-49e0-899e-00fd6aaee712,False,False
False,False,Walled garden,False,False,True,False,False,False,False,3a9f3f92-5149-4e45-a962-97220c43a1cc,False,False,2508f300-c93f-4bf9-8c86-a8e818546758,False,False
False,False,Wine tasting,True,False,False,False,False,False,False,f4c9d531-837c-4977-ab52-3201a9ce664f,False,False,abf796a5-13cd-4170-9904-ec9b5089e6e9,False,False
False,False,Riverside bar with outdoor seating. Thur 7.30pm pub quiz,False,False,False,False,False,False,False,0a8a43f0-000e-4a88-9874-d13926e71eed,True,False,0f65322a-c306-4a47-ab7c-4c2ca1283330,True,False
False,False,Classic pub with outdoor seating,False,False,False,False,False,False,False,225ccf9c-41d4-4a1d-8316-a50397a1776f,False,False,432a2158-eb5e-49a8-bac0-94a16b7e59d2,False,True
False,False,Mon-Wed closed,False,False,True,False,False,False,False,882c60eb-2ae9-4c38-915f-92fa3394951e,False,False,74d25f57-1d68-4c47-87e2-166826e89532,False,False
False,False,Various music events,False,False,False,False,True,True,False,0a1f8e69-4020-4dad-8a4a-a3925e7d03ce,False,False,343da0dd-3e0c-4191-bca5-43a4f1818cc9,False,False
False,False,Theatre shows,True,False,False,False,False,False,False,07ced535-706f-4e45-9cb9-26e0850855ed,False,False,cd6bf10f-aa16-4655-bdf6-1fa649f51895,False,False
False,False,Weatherspoons,False,False,False,False,False,False,False,55bdb9b5-9d23-491b-98dd-8525839f225d,False,False,4eb48299-9ab1-4399-ae15-e563afd1a550,False,False
False,False,Small pub with dining,False,False,False,False,False,False,False,22003f66-9161-4304-b2d2-6b3dc719b353,False,False,0150179b-11e2-453f-9a7e-2ad578918a7e,False,False
False,False,Cocktail making classes,True,False,False,False,True,False,False,38d44e17-8ce7-4c52-a3fd-fa23fe26a942,False,False,ffc74a24-c282-4cef-82a7-416d868641c5,False,False
True,False,Outdoor seating,False,False,False,False,True,False,False,df57d176-ff32-4323-ab01-7be0c44435f5,False,False,b5dd17d9-8f47-4788-b25b-35c30da97191,False,False
True,False,Karaoke,True,False,False,False,True,False,False,9ef6ec94-22db-42f1-adec-3dbfa75ad592,False,False,beff06d3-bf89-46d7-95af-825e9b7c1f22,False,False
False,False,Weatherspoons,False,False,False,False,False,False,False,7cb909ee-c145-492b-a400-2fd83e3be607,False,False,e13ac3b5-123d-4b2a-82d6-9b56b245f8a0,False,False
False,False,Tue 7pm quiz. Outdoor seating,False,False,False,False,False,False,False,894b94e5-4b69-4495-adb6-6d356f2a15ce,True,False,eb1e8f88-6dac-470a-b4ff-ba176f670415,False,False
False,False,Rooftop bar. Mon board games,False,False,True,False,False,False,False,554bc650-de83-4db6-ad33-e74e8950d1e4,False,False,d590540f-43fb-4a17-bd56-361bd4a765b4,True,True
False,False,Outdoor seating,False,False,False,False,True,False,False,1b4ccd05-d381-4acd-9a01-5001e177af45,False,False,205f7805-5443-4c48-90ad-73875969431e,True,True
False,False,Late night cocktail bar,False,False,False,False,True,False,False,43a799f3-03f9-401d-b71e-ece6c27fd2ff,False,False,e30da8bf-a1d1-49ad-8bea-cce7abd8cfc1,False,False
True,False,Tiki bar with Thai food. Thur/Sun live music. Classes,True,False,False,False,True,True,False,88f4d7ea-101e-4faf-93ab-94215455a220,False,False,e2cdd4cd-ab52-4abd-a69d-57e77fed23c8,False,False
False,False,Theatre events,True,False,True,False,False,True,False,6275c23f-0325-4e4b-a505-c0ac90bdf364,False,False,ce75c9ce-f816-4edd-a910-c2c57d59290e,False,True
False,False,Classic pub with great decor,False,False,False,False,True,False,False,c94d0f45-43a1-4653-9c13-3ccd1c5945f1,False,False,b42013f2-364e-4458-acfd-2a5049131349,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,b4c949fd-a94d-49e1-997e-659ac70f6081,False,False,5b2672ad-e8ce-4b22-b3cb-9af7a3ea7c95,False,False
False,False,Mon-Sat: jazz brunch,False,False,False,False,False,True,False,027f706e-bd89-4b8e-861e-c9b0f3c21779,False,False,b4f550d7-f432-48bf-a1ea-abed60da5132,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,5f2a04c4-4825-44b1-a0f6-fdd99fed8df2,False,False,a816c149-bf61-4819-be2f-b5fcbe0c2c68,False,False
False,False,Outdoor seating,False,False,False,False,True,False,False,81a0832a-6b8b-450e-b8ff-0802b702c973,False,False,4e4b5904-22f3-4c73-ac0a-f189439e46c1,True,False
False,False,Mon board games. Fri/Sat DJs,True,False,False,False,True,False,False,9665dbf0-9144-4a8a-a079-8d2411e5b6e0,False,False,1d15296c-f871-4912-8b2b-dc7cf85405ed,True,True
False,False,Outdoor seating,False,False,False,False,False,False,False,c6593047-e70c-4bd2-a82e-c0ed8f250269,False,False,1b266496-34b4-4434-92f9-f58facff14bb,False,True
True,True,Outdoor seating,True,False,True,False,True,False,False,e2b92142-0b63-4f83-a618-3563253427b6,False,False,4af4a145-7c8e-4929-a2cd-bf9987563d3d,False,False
True,False,Outdoor seating,False,False,False,False,True,False,False,958da49d-7a63-4448-9f18-f0845c715278,False,False,a5c9c084-5292-48be-925b-52db6992ce0b,False,True
False,False,Modern pub,False,False,False,False,True,False,False,096d7663-cbd1-446f-8c85-6760d22b7599,False,False,02c350ad-58db-4421-b268-a4fd7018d747,True,False
False,False,Daily shows,False,False,False,False,True,True,False,4f74f192-299e-4ef7-a3ca-28afb731cba9,False,False,4cbcf87c-e793-482b-b5c2-230f6ace96c2,False,False
False,False,Wine shop & bar,False,False,False,False,False,False,False,182940a3-51d2-4bf5-aa13-e4d5e3770660,False,False,5aefe468-09bd-4e61-a908-a2b9e704757a,False,False
False,False,Fri/Sat music or disco karaoke,False,False,True,False,True,True,True,4d771274-5f0e-4df4-a0dd-728951e700dc,False,False,0b6316a7-c116-4b50-8c1a-9892572916f8,False,True
False,False,Outdoor seating,False,False,False,False,False,False,False,fe2c34eb-b44c-4b72-8a6c-dcd9aaedf162,False,False,58d90024-68f0-4bb7-91af-dd69c9549bf1,True,False
False,False,Cocktail bar,False,False,True,False,False,False,False,4184f086-d263-4cc3-8466-cb19af980b3c,False,False,49ff80d4-c6e9-4e14-b605-67801e9932aa,False,False
False,False,Wine bar,False,False,False,False,False,False,False,25226e95-c677-4537-9acb-11e2f96b1647,False,False,ea552b30-5e7f-4d1e-b0d4-9c4a29506dcc,False,False
True,False,Outdoor seating,False,False,False,False,False,False,False,34cf8a86-8ad8-4a9a-b8ca-0569b43de2db,False,False,a4a16903-efd6-4707-89d1-70c1bde9d871,False,False
False,False,Canal side bar and restaurant,False,False,False,False,False,False,False,754227fd-d267-4750-a6f8-59914f8d95fd,False,False,a52a5c9e-ff06-4b65-9bc3-914f14bdb15a,False,False
False,False,Cricket themed pub,False,False,False,False,False,False,False,842fc4ff-b773-4eb6-b179-0452a7ccce01,False,False,e54483a8-4c4c-4d70-b207-173a97dd08ac,False,True
False,False,Outdoor seating,False,False,False,False,False,False,False,5848c75a-8328-4eda-8531-e66690b66a30,False,False,327d6c51-9a32-415d-846b-b3ba8185828f,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,e5612753-39af-4bbc-80ea-d6e9da2c80e7,False,False,eda98b03-3410-4603-b408-b9bd2ad01cd2,True,True
False,False,Fri: open mic night. Sun: sing-a-long,True,False,False,False,False,False,False,f74c12e3-3d4d-43c8-89a7-57431146438d,False,False,e3948a2c-1b13-41ba-960e-5406ba97b9a5,True,True
False,False,0,False,False,False,False,False,False,False,f4d59bf5-745e-4714-91b3-d8b2bea1cfb8,False,False,5bb2caf8-4c09-4396-8638-e2af03795a47,False,False
False,False,Classic pub,False,False,False,False,False,False,False,2683aaaf-fd32-4b1d-8446-34b85213b0ed,False,False,87ee2711-f4e1-41a0-853a-c52a99329435,True,True
False,False,Classic pub,False,False,False,False,False,False,False,b45e6e65-2243-42a6-870f-e94cc00e0c19,False,False,a6390026-7177-478a-aa18-72b87706baa4,True,True
False,False,Outdoor seating,False,False,False,False,False,False,False,fc6e5974-2c14-407d-8272-71c9c95e8faf,False,False,37beb331-6efd-4a09-8543-2c88e3f2a38b,False,False
False,False,Modern pub,False,False,False,False,False,False,False,07880a7e-e71d-474e-9919-a5d0401ffd8b,False,False,734d44e4-9a6f-4952-a335-52bb1815a8cd,True,False
False,False,Great decor. Closed Sunday,False,False,False,False,False,False,False,6d6a1450-94bb-43fe-9ba1-d517bc6f8f3e,False,False,920b3a28-9bb8-4048-8357-97ad9d0de9b1,False,False
False,False,Sat murder mystery,True,False,False,False,False,False,False,c85d9111-5376-444d-aadd-6959fe11f72d,False,False,88f1dc13-a84a-40ce-b404-8a5994dc5867,False,False
False,False,Modern pub,False,False,False,False,False,False,False,beb70c0a-8a4c-4c39-b220-46b5a16cdb8c,False,False,ce5cc4e9-1695-49bd-a51e-a92e34f22efd,True,False
False,False,Unique facade ,False,False,False,True,False,False,False,9c740bf3-dcaa-41e7-8783-c1658f369c19,False,False,5322dd94-0fdf-4a16-af87-19958bc5aaea,False,False
False,False,Classic pub,False,False,False,False,False,False,False,3f98aa20-3786-4f61-a7c9-41c3a480f734,False,False,c86ea0b0-e989-4111-9b82-b3473513d004,False,False
False,False,Great decor. Thur cocktails masterclass. Fri/Sat DJs. ,True,False,False,False,True,False,False,2690523e-72c8-42b2-be66-91a61c5ecdb8,False,False,36104d01-51a4-4dcb-ac84-ca2a1e5d80ad,False,False
False,False,Hotel bar,False,False,False,False,True,False,False,614ce062-e09d-460a-914c-052afb1ac6c7,False,False,01a9e472-7e4f-4f14-949f-b937ca15689c,False,False
False,False,Sun/Mon closed,False,False,False,False,False,False,False,8d1fb67e-f964-456e-9dbd-d0c6e230c7cd,False,False,efa3eded-b403-4580-9795-371ce060e07f,False,False
False,False,Speakeasy hotel cocktail bar,False,False,False,False,True,False,False,19058774-95fa-44a4-9dc3-ba8c1bf54c5e,False,False,337c0145-d71b-4e2a-8ea2-be1f5955ed6c,False,False
False,False,Fri live music. Pub with dining. Closes at 9.30pm,False,False,False,False,False,True,False,6ddca2bf-663f-49bd-8a02-b21e9b7d192c,False,False,c33ea09f-0c0d-4f39-989d-7379fc495ecb,True,True
False,False,Outdoor seating,False,False,False,False,False,False,False,780320eb-cec1-4f3c-a538-c357426b7aa3,False,False,7183de10-12f2-44c6-8bf8-ba3ca4de6d68,False,False
False,False,Private members club,False,False,False,False,True,False,False,5c966e30-cbd2-43c7-828d-7b4540dac274,False,False,ed46d47b-eaa6-4bb0-b77a-2c5287ecdaf2,False,False
False,False,Classic pub,False,False,False,False,False,False,False,9ec7097c-39ac-42b0-8135-3817ce8b581f,False,False,f4eeee3f-0239-4e6f-9f27-1b7a65ee0178,True,False
False,False,Private members club,False,False,False,False,True,False,False,699c86a7-cbbe-46e8-812f-57e9ea7822ee,False,False,a8c9a147-a83e-4648-8dbc-ab85ead9bd6e,False,False
False,False,Classic pub,False,False,False,False,False,False,True,8668ecb9-4abf-444b-9de0-2e935e2c6966,False,False,54a8a98a-3b67-4e7c-8a74-666b9763c8c5,True,True
False,False,Weekday only,False,False,False,False,False,False,False,991d5e48-971c-464e-997a-a0772b47a4e5,False,False,7813b680-4c28-48f4-9180-d0feac9acbee,False,False
False,False,Hotel bar,False,False,True,False,True,False,False,7b9c9688-ba56-4cd6-a084-2b90bc07ced4,False,False,b9af6b19-9c05-41b7-9064-dc69b579082d,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,7515fd4f-80d9-4d0f-80d9-6dce3911972b,False,False,f6ac5b47-a3a7-4525-b081-38f8e3a477a5,True,True
False,False,Wed/Thurs live music,False,False,False,False,False,True,False,c650c468-2d0a-4c47-910c-131f0ad077e9,False,False,aae60d02-91de-4d47-9934-4cc1a086e0d7,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,3a5c1bf9-6e93-44d8-8b3f-3b25e7e8e155,False,False,cf36339c-a452-471f-ac28-1b9240d6136b,False,False
False,False,Weekday only with outdoor seating,False,False,False,False,False,False,False,df2bdeae-e905-417b-927e-c915edee287c,False,False,3437d5bc-628b-40b7-8ad5-16fd72681e63,False,False
False,False,Sun 8pm quiz. Outdoor seating,False,False,False,False,False,False,False,d604559d-1c53-4314-b5d8-f8d24caf1c9d,True,False,66d0d8ed-8bfd-4d95-8bba-13cba0387a0d,True,False
True,True,Special garden,True,False,True,False,True,False,False,32db5c41-cb6f-4836-8db1-aa6824536274,False,False,70755bb0-952d-45e0-900e-4281d3dd21d5,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,f11566da-401d-4b0c-9954-65f8b4b96cc0,False,False,6a15aa05-9cfd-4efb-8c1d-f6ba0a66d2e2,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,bffe873c-6ab4-44b2-9dbe-7711388e05eb,False,False,86c5e250-e0a5-4ba7-a97f-6a645e47cade,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,51549a28-0c34-47ae-8b08-a13cc6820b79,False,False,171babc0-f415-4423-bef1-68b0f3b7feaa,False,False
False,False,Unique pub,False,False,False,False,False,False,False,d2584afb-c40b-48a2-8c1d-ddb6c7f2e26b,False,False,44f911f4-40d1-47e8-bace-90e7870e826c,False,False
False,False,Closed Sun,False,False,False,True,False,False,False,78684f18-9f18-40ec-8737-2c89671fd73a,False,False,a54aa7de-da2a-4160-b862-6a7e61efa008,True,False
False,False,Classic pub,False,False,False,True,False,False,False,a93794d4-f12c-4508-bcec-b79097d8b5de,False,False,7004e15d-9aaf-4757-af16-fc71f6c00a3b,True,False
False,False,Outdoor seating,False,False,False,False,False,False,False,1c7e7828-93b6-44b9-86da-4b955c71b29f,False,False,9c9af7d0-b140-4d0c-ab15-de49fb0ac3a2,False,False
False,False,Cellar wine bar,False,False,True,True,False,False,False,3916362a-8875-4f22-9dbc-fefcd9e08cb5,False,False,a8e6d349-c195-4da6-b296-f9414305e0de,False,False
False,False,Riverside bar. River dining cruises. Mon closed,True,False,False,False,False,False,False,22646d9c-ddb7-4170-86d6-d54993e70a20,False,False,803351fa-513c-45f5-b5da-77e6bb1a1a11,False,False
False,False,Contemporary bar/restaurant,False,False,False,False,True,False,False,9cfa8cef-6b6d-4908-8a49-26dc32ae9cc0,False,False,5ecfe0a1-85b5-4fa3-9eab-99f93e16d17a,False,False
False,False,"Quiz, bingo and DJs",True,False,False,False,False,False,False,f587af14-eb99-4aa9-b0ac-b9de7fc72a10,False,False,6e296fee-c783-44f5-9b51-63e08f455dae,False,False
False,False,Late night cocktail bar,False,False,False,False,True,False,False,5940cff1-e2c4-40c8-9653-d01417856d82,False,False,f1a415a7-0df0-45f6-8889-c8b0d50eaaaf,False,False
False,False,Weatherspoons,False,False,True,False,False,False,False,596663de-c258-469b-a183-99d517ea29af,False,False,96b605da-7fda-4384-81a2-0a33044bc6f7,False,False
False,False,Closed Sat/Sun,False,False,False,False,False,False,False,f7c8fe0f-e105-4225-830b-18b9c049b030,False,False,4fb131f5-21ae-40e6-b0c2-54e0c5cb1272,False,False
False,False,Traditional pub,False,False,False,True,False,False,False,f933b4b5-3a06-4015-b23d-ded0d4dd8f70,False,False,f4b1f34a-68ae-4260-b8a4-202c244f440b,False,False
False,False,Rooftop bar,False,False,True,False,False,False,False,40059dcc-b717-453f-80cf-90aafee63127,False,False,281629dd-48fa-4060-a379-4588432dd01c,False,False
False,False,Hotel cocktail bar,False,False,False,False,False,True,False,bb7965da-eb3b-4807-a947-5f3291f4a4af,False,False,5d0b8915-55b3-4b37-bfac-159ab6fe139e,False,False
False,False,Fantastic decor. Sun live music. Closed Mon,False,False,False,False,True,True,False,1f0559e7-d494-4404-8d53-e093ba2091b6,False,False,e2c8d94b-142e-4497-8e3e-5c8f3bb921d6,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,2e367eb2-c546-4db2-b71c-c3446b63889f,False,False,a8d71d4b-3a40-4816-8113-90bf18f341cf,False,False
False,False,Food and drink experience,False,False,False,False,False,False,False,87953131-c0eb-4469-993e-1ae074e9d99a,False,False,643eff75-3e4e-4d96-99c6-6884cab2ad61,False,False
False,False,Great decor with Thur sing-a-long,False,False,False,False,True,True,False,c39dc71f-10e9-49de-8ee2-d4327dbf23e4,False,False,07891566-577b-4af3-b059-3eaffd2fe37e,True,False
False,False,Classic pub,False,False,False,False,False,False,False,bf961439-ab47-47bc-a3f0-b1aba8ffaa4f,False,False,818f0f0a-00e1-4d9b-a584-afda5fe97c09,True,True
False,False,Jazz once a month,False,False,False,True,False,True,False,f2b74a89-ca18-4500-adf6-80d04d21fc35,False,False,aff8c8cc-fcdf-46a1-9ec4-f2848092c2a6,True,True
False,False,Karaoke hire,True,False,False,False,True,False,False,f523c8d4-fe35-45af-b9bb-af9f411feac5,False,False,2c00b5cf-e8de-4333-b262-72c6a601a13e,False,False
False,False,Weatherspoons,False,False,False,False,False,False,False,348549ff-4830-4c4f-906f-90a84e1cfb96,False,False,6d092d33-1eb4-498b-b2d7-8fa946ab0c48,False,False
False,False,Modern bar with pies,False,False,False,False,False,False,False,b912402e-627d-43e8-83ff-b7604706a5c7,False,False,e1f3ca52-4691-4f4d-8f28-449f04ae1c92,False,False
True,False,Indoor cricket nets with outdoor seating,True,False,False,False,False,False,False,2ee6f921-269c-4977-a1d9-f59d1efb3871,False,False,3a9a6dea-2772-4326-9d7d-be3eb3707e4e,False,True
False,False,Sun closed,False,False,False,False,False,False,False,b20e073f-f317-40d8-9bfc-6b873e64ed9d,False,False,fc43a561-3d92-4c25-8aaa-9f6e52610933,False,False
False,False,Great decor,False,True,False,False,False,False,False,9db877d6-295c-4dd5-a43d-542c3d5be25e,False,False,f63953f4-a0a3-487f-855c-cfa8a541a5bc,False,True
False,False,Traditional pub but closed Mon,False,False,False,False,False,False,False,09e133c1-5f81-4792-bbad-8cb3e30d75f7,False,False,dd138ead-dda7-4950-afac-7fb29289af01,False,True
False,False,Cocktail bar,False,False,False,False,True,False,False,9a568f0a-5ac4-4223-ac0f-aa40b9e80213,False,False,1073816e-4555-4115-ac13-195bf5ac3750,False,False
False,False,Gatropub,False,False,False,False,False,False,False,10c365ee-4888-4527-9734-cb36708b07db,False,False,3d568344-711d-45ef-9926-808b8037f1cb,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,425a6ac5-d811-40b7-9185-7d147553666a,False,False,afc9a4c7-cbb4-4bee-be55-1caca41a314b,True,False
False,False,Student only bar with Mon quizzer bingo. Tue jazz,True,False,False,False,True,True,False,f2a37e3c-43fc-4c7f-b62e-fa7e491f1625,True,False,19444a19-b1e5-4eca-9cf9-5fe307c401fc,False,False
False,False,Karaoke hire. Closed Sun,True,False,False,False,True,False,False,bac90b1c-9d1f-444e-b04d-f4cc4e6c80ca,False,False,cd51f088-28dd-44bb-8164-db57483eecbb,False,False
False,False,Modern bar,False,False,True,False,True,False,False,5bfcd9d2-d3b3-4a4e-8854-f47050e0049d,False,False,0fb414ca-1f3d-4025-8a95-b07ea90f1e16,False,True
False,False,Closed Sun,False,False,False,False,False,True,False,15ea92fa-f9d6-43b6-b2aa-3d58139d18fe,False,False,b7137446-64de-4bd2-aea5-72679690e5a7,False,False
True,False,Amazing decor but closed Mon,False,False,False,False,True,False,False,66cd6c07-45d5-4a4a-b7fe-a171f5c6f3d1,False,False,30d4e7bf-eae5-4969-9a1b-84fb017de099,False,False
False,False,Wed 7pm quiz,False,False,False,False,True,False,False,034f929e-3ec9-4e3d-b7aa-ecaf4ecab4a7,True,False,11a7ba35-b04e-4ba5-99e1-9017108d8cbf,True,True
False,False,Outdoor seating,False,False,False,False,False,False,False,9c93bcb5-03c4-4b75-9138-70659d32544b,False,False,43c22ba8-050f-4058-840a-636defc273f6,False,False
False,False,Rooftop bar,False,False,True,False,False,False,False,c9a47e3c-2575-4575-a2c0-869a98cdfb6e,False,False,b3c08db7-c120-42be-963d-ddeea9b2bb28,True,False
False,False,Student only bar. Sat/Sun closed,False,False,False,False,False,False,True,3fb949ca-cd80-45b2-b7c9-d450ee2f2c6d,False,False,ec7fa3f0-6674-4ac1-9747-72f056f883cc,False,False
False,False,Closed Sunday,False,False,False,False,False,False,False,1b463e1c-9190-4275-a39c-d694eb42d636,False,False,d5cbc6a9-d279-4f05-adbd-70ba6622ad4c,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,37fe2046-8028-40ca-bf77-c2e2ef611671,False,False,7c99630e-cba6-42ee-b0c8-1ed6bd88cf1e,True,False
False,False,Classic pub,False,False,False,False,False,False,False,068816e9-c598-43e3-a324-2e79bbdbe25f,False,False,1f5a9901-b1c3-49c7-94f1-3e5059204293,True,False
False,False,Tue 7.30pm chess club. Thur 8pm quiz,True,False,False,False,False,False,False,dbd26126-fc61-4fc9-9b3c-a62dc1032abb,True,False,a0a45ec6-d17a-4d17-ae71-d1f632d8bc19,False,True
True,False,Mon 8pm quiz and comedy nights,True,False,True,False,False,False,False,4c0c6ec9-0e5a-4f30-840e-2a2d3fa0cec7,True,False,a6c30845-26fb-4ef3-9094-89573b3ffe2d,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,e9ab9272-e5b4-481b-bd81-0fb25dc0b5b0,False,False,cb1a5ae3-de1e-4d86-93cb-786d8b3ad586,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,6be8ff21-edc3-4956-a1d7-cc2f1fa14be1,False,False,41b17ecd-4e5c-443a-b53d-77d4dfad8137,False,True
False,True,Traditional pub,False,False,False,False,False,False,True,e46163a4-30e2-41c7-8054-98d8f37e5c4b,False,False,ce4be194-9285-4dd0-8f02-d1be6b80b875,False,False
False,False,Cocktail bar with live music events,False,False,False,False,False,True,False,f7ede4d2-d0a3-43eb-85be-c35ea589ea7f,False,False,15d6ce69-a3fb-4279-82f9-54c8fb492ccb,False,False
False,False,Karaoke,True,False,True,False,False,False,False,4e4e3842-c27a-4cbe-ad68-9e502c5dd11d,False,False,53a55046-3cc3-4059-aa18-914e34d34a8f,False,True
False,False,Wed 8pm quiz,False,False,True,False,True,False,False,6338abc5-9a97-40c8-9e13-b7de1a2c5852,True,False,7ec00c28-2aba-47a8-a773-cb75e82f8404,True,False
False,False,Outdoor seating,False,False,False,False,False,False,False,ce8c001f-8bd1-4a19-a7b6-170cce6dda6e,False,False,ca54625b-4f3d-4512-83a7-a96e91dad2a5,True,False
False,False,Various events,True,False,False,False,False,False,False,cbf845e6-0b18-4153-a87c-a916cef54fab,False,False,7623862a-ee13-49e6-a6d7-9a0bb7a4c055,False,False
False,False,Outdoor seating. Wed 7.30pm quiz.,False,False,False,False,False,False,False,b661c685-8e84-46d3-8c88-4bebf01edacb,True,False,b291f430-3183-4f50-8307-53b554fa796e,True,False
False,False,"Tue 8.30pm quiz, Thur/Sat/Sun:live music",False,False,True,False,False,True,False,35ce64f3-76a5-4b65-a8a8-88324cbb95a0,True,False,50d251f0-f830-4080-9d22-85dae7f9bb4c,True,True
False,False,Outdoor seating,False,False,False,False,True,False,False,30f4c88f-c2da-49ec-9671-a7e2c7cfda2e,False,False,d34fcdc6-f597-46d1-917f-cfd426d01130,False,True
False,False,Tue quiz,False,False,False,False,True,False,False,df78699d-0f0f-4bef-bbc7-dcbcc926fcc2,True,False,d18200e8-11ec-487b-b469-5275d540c181,False,True
False,False,Weekend only,False,False,False,False,False,False,False,be862e4d-289c-4650-ba61-f39180d99712,False,False,d6267066-801b-4bde-af63-7b28aef01554,False,True
False,False,Regular comedy and theatre,True,False,False,False,False,False,False,128ebbec-59a4-431c-9473-fc011f0210ca,False,False,f11daccf-a45f-4a23-a62e-62f59d9f20ce,False,False
False,False,Traditional pub with pizza,False,False,False,False,False,False,False,e95ee218-3881-4f6f-9cf1-f246adaa09bb,False,False,7e956c67-17ca-4e50-a09d-b65570cb2379,False,True
False,False,Wine bar,False,False,False,False,False,False,False,7a26311d-8b44-4e46-8394-648dd973f574,False,False,f7671df9-44bc-42d7-8c65-7353a5af5121,False,False
False,False,Classic pub,False,False,True,False,True,False,False,3ff4b9d3-b10e-4aa3-84f0-1a6aa8359585,False,False,b4fc6891-0428-485b-86d4-5a5cae91b530,True,False
True,False,Rooftop,False,False,True,False,False,False,False,ae73f483-7e7c-44b4-9822-6a370e265de9,False,False,2f01cda0-a5ed-4db3-a31b-fee4b89f4c83,False,False
False,False,Sat-Tue live music,False,False,False,False,True,True,False,5a5374a7-d466-45ef-86bc-efe0458af6ea,False,False,48949136-d3f8-4baa-b531-d13c7e01dba6,False,False
