station_identity,station_deletion,station_name,station_latitude,station_longitude,zone,postcode,direction
87bbc2e2-8b93-408d-ba9f-6886ecafa796,False,West Wickham,51.38128418000954,-0.0145763304109627,5,BR4 0PY,South East
de3a28c7-96da-4bf4-b97e-123f5d29e879,False,Westbourne Park,51.520988514909256,-0.2008825128147461,2,W11 1AB,West
ede5ad70-2009-4ee5-8070-60ea6405d3a3,False,Westcombe Park,51.48450892773305,0.0177457002630554,3,SE3 7EQ,South
36d0e3a3-d2bf-4081-a486-5e8bf82f4ab7,False,Westferry,51.50963810743974,-0.0263231371017838,2,E14 8AD,East
40233389-7038-4ceb-bda5-fe047f140b32,False,Westminster,51.501401389193255,-0.1250020783467796,1,SW1A 2JR,South
152821e0-fd1d-43ea-b9d7-2767e0a3fbe2,False,White City,51.51223207227981,-0.2246319285152728,2,W12 7RH,West
721bb2e0-b62c-4ae0-92af-d12c9383ff2a,False,White Hart Lane,51.60503465751185,-0.0708703265356369,3,N17 7RP,North
761090eb-0022-49e7-956d-19d4b449a120,False,Whitechapel,51.5195876908872,-0.0594204849881092,2,E1 1BY,East
7648acb4-44df-4359-9875-7e0544de7c8e,False,Whitton,51.44958760708497,-0.35768205341595,5,TW2 7LG,South West
513f4313-eeea-4b25-a9b9-2a8edb8c2b8f,False,Whyteleafe,51.30992918784988,-0.0811351650050057,6,CR3 0AD,South East
b94168a8-6ee7-4c63-8814-87b47e64e095,False,Whyteleafe South,51.30348968019657,-0.0767125144057694,6,CR3 0BD,South East
d47c2f44-ccda-4527-8c91-afd2196854ec,False,Willesden Green,51.54937292482699,-0.2224076012496468,"2,3",NW2 4QT,North
c82daf98-0afa-4af5-8615-7c6d4110f225,False,Willesden Junction,51.53223356661704,-0.243909139837678,3,NW10 4RA,North
e3aee1b9-3e42-4d9d-ba30-61dca3ac1cf1,False,Wimbledon,51.4211075087935,-0.2066628334400531,3,SW19 1PS,South
d418a4ae-5b74-49be-afa5-9ab024e33a98,False,Wimbledon Chase,51.40953058388224,-0.2140897670841804,3,SW20 8DB,South
ea13c227-60ae-4d72-a2b9-1e146c75760d,False,Wimbledon Park,51.4345806287444,-0.1991862729730618,3,SW19 7DZ,South
055dcea4-ce6d-489b-aa12-aab0e32a37f4,False,Winchmore Hill,51.63388669665079,-0.1009169327297483,4,N21 3NG,North
a7966c10-9f53-4425-ad48-f0083052de41,False,Wood Green,51.59745355165763,-0.1095265887761309,3,N22 8HH,North
c21b343b-76de-4c72-832a-039efc6f31fe,False,Wood Lane,51.5096578296917,-0.2244726057099385,2,W12 7DS,West
cf3f6f99-3fcb-41c9-a73d-cbe05a277817,False,Wood Street,51.586669943466376,-0.0019538980131841,4,E17 3NZ,East
7fbbdffe-72a9-4b0b-be33-d7f895718a15,False,Woodford,51.60720190279034,0.0340562024166259,4,IG8 7QE,North East
97dee775-8704-4544-bfc3-80aeed3ec9ae,False,Woodgrange Park,51.54905261091028,0.044572496226799,"3,4",E7 8AA,East
22340de3-33ff-4c08-87f7-d45e8f3b2c92,False,Woodmansterne,51.3190183289485,-0.1542621271620325,6,CR5 3HS,South East
73b28cc0-8f66-4840-879d-4928ad9d9833,False,Woodside,51.38709757861517,-0.0653471778556766,"3,4,5,6",SE25 5DP,South
68cffadd-b57d-46db-9b95-2464fb318eba,False,Woodside Park,51.61786809900362,-0.1854255027302192,4,N12 8SE,North
c4a8640f-efe7-4367-bb67-f8f56e284007,False,Woolwich,51.4915784950453,0.0718193785262893,4,SE18 6EU,South
481551ef-05e7-4e0b-b182-3062c2f27be2,False,Woolwich Arsenal,51.48990723258589,0.0691939066943665,4,SE18 6HX,South
4e4caedf-f89f-4b56-9804-191328113325,False,Woolwich Dockyard,51.49110788693792,0.054612348493409,3,SE18 5JY,South
8f42081e-b138-413e-b05d-0406906f5ab5,False,Worcester Park,51.381104087182855,-0.2455752883081527,4,KT4 7ND,South West
