address,area_identity,category,place,pub_deletion,pub_identity,pub_latitude,pub_longitude,pub_name,rank,station_identity,colour
"1 Angel Ln, London EC4R 3AB, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,Bar,ChIJfWsYnlYDdkgR1GxOG9B7Eqg,False,35562c4e-3c2f-4a4f-add6-e8c7f407bcf9,51.50910033374887,-0.0897135213017463,The Oyster Shed,4.1,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"75 Borough High St, London SE1 1NH, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJo15e1lkDdkgR-X84Yf2cA0s,False,753df00b-babe-4873-a8f2-8f4cd8e02749,51.50425344572971,-0.0900927186012268,George,4.3,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"60 Druid St, London SE1 2EZ, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJScAqkHMFdkgRUzas6dSHSxM,False,c0120f51-ab4c-476d-bd91-4d5f246e9074,51.500241737384926,-0.0763111934065818,The Doodle Bar,4.2,343f4043-6347-442f-98da-81f575c30b12,
"44 Kipling St, Kipling Estate, London SE1 3RU, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJ72L3z1sDdkgR2AYCjHUcNik,False,d4ea95cf-e3b8-488f-b3c5-160b4cd5d974,51.5012059821185,-0.0871912389993667,The Britannia - SMOK'D,4.3,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"111 Long Ln, London SE1 4PH, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJWRzJ4VsDdkgRMHSiUrObgpM,False,c898bd8c-d5b4-4bb5-819b-d80378ecbd70,51.5003938890459,-0.0879845023155212,The Old School Yard,4.1,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"44 Tabard St, London SE1 4JU, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJi37021gDdkgRWgiRo3MKIXk,False,24f5f284-5c7b-41cf-bcec-56e7db601464,51.500108578175656,-0.0914304703474044,The Royal Oak,4.5,57e01997-ee1b-4f2b-91fa-d0797ed221d2,
"50 Great Dover St, London SE1 4YG, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJD1Gn3l4DdkgRegPqeV0DghE,False,915508e0-ea3d-4082-9142-7b178298dded,51.49812429289294,-0.0906486064195633,The Roebuck,4.3,57e01997-ee1b-4f2b-91fa-d0797ed221d2,
"102a Tower Bridge Rd, London SE1 4TP, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJ3ZR2KEMDdkgREHNMOmkhWos,False,d324bef0-4d75-438b-8a2a-9be977c67942,51.49673563837785,-0.0814023613929748,Bermondsey Arts Club,4.0,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"Bridge Station, London SE1 9SP, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJh0eRCZoFdkgRZGUsmEj8NSA,False,4d03fd58-b12d-4800-a087-dfbf347e2625,51.504955280993634,-0.0862135738134384,Redwood Sports Pub & Kitchen,4.0,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"112-116 Tooley St, London SE1 2TH, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJh9MNaLkDdkgRDgvKgkf7EFU,False,4910bad5-cc2a-488c-a645-fb92c3273982,51.50421963715682,-0.0822697207331657,Flat Iron,4.7,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"88 Tooley St, London SE1 2TF, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJIWchC1ADdkgR3EDRj1RG2_w,False,cb9c11de-61f1-4583-a8eb-4b7a9d89f912,51.50461866019548,-0.0835360586643219,The Shipwrights Arms,3.8,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"10 Bermondsey St, London SE1 2ER, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJbZiUoxsDdkgRG3fO4CTaBvA,False,49e0632f-b944-4e35-a03d-b97b132e9b0f,51.50401699388884,-0.0833033770322799,Electric Shuffle,4.6,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"8 Holyrood St, London SE1 2EL, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJ9eFJS0UDdkgRCBXBkYpfijM,False,0070a010-95c5-494b-878f-47bcae4be933,51.50341114566463,-0.0820474326610565,Nine Lives,4.5,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"123 Snowsfields, London SE1 3ST, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJvZZxUVoDdkgRVYj8Op3GU3c,False,be8eb9ff-1018-4efd-8d78-984e50ed2365,51.502212156007424,-0.0855259224772453,The Rose,4.3,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"50 Bermondsey St, London SE1 3UD, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJI9SPavkDdkgR_tg2HHUZgkg,False,dc337edd-d2e4-4886-89e7-a34ab1892ab9,51.50194167460635,-0.0824863091111183,Tanner & Co.,3.8,f5b94c64-beb5-4295-95a1-34fc1f5b5a8d,#0275d8
"21 Druid St, London SE1 2HH, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJLd5KKUEDdkgRYGL7iTjGU-c,False,6837ba08-86b6-425e-9056-45c7ae80b59c,51.49908378190081,-0.0737121328711509,Marquis of Wellington,4.2,2a815311-c162-4c4a-94bf-e5a3e1638564,
"350 Old Kent Rd, London SE1 5AA, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJG_nktywDdkgRe4j8jlLrfd8,False,62d723d6-d338-406e-a1fa-cca2747ba338,51.48716878198833,-0.0755930319428443,Shisha Lounge,4.6,2cd82c2c-4c51-4bef-9dca-7d205aadf6ce,#0275d8
"70-72 Verney Rd, London SE16 3DH, UK",3765283d-ade4-45d8-b3fa-2121fc7776ad,Other,ChIJ8yI0eRADdkgRxKmnfPDZ9Ak,False,ee6111f6-779e-4e3a-b6f8-bbf26d0d53c2,51.48573448855954,-0.0590937584638595,Small Beer Brew Co.,4.9,2cd82c2c-4c51-4bef-9dca-7d205aadf6ce,#0275d8
"25, Bermondsey Trading Estate, Rotherhithe New Rd, London SE16 3LL, UK",3765283d-ade4-45d8-b3fa-2121fc7776ad,Bar,ChIJkT9HehkDdkgRuzd-9AX_Szs,False,882c968d-b5a1-4877-8e4f-4845ffb59ee7,51.48888173270676,-0.0536056235432624,Fourpure Brewing Co.,4.6,2cd82c2c-4c51-4bef-9dca-7d205aadf6ce,#0275d8
"Greenland Dock, 6 Russell Pl, London SE16 7PL, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJAeHeu90CdkgRiEamlFTwxW0,False,3c5d3d3d-05d0-415e-8b19-9229f77932b1,51.495456110145184,-0.0395840406417846,The Moby Dick,4.0,c300191a-b7ff-4448-8ec4-6437bdacb405,#0275d8
"2 Gulliver St, London SE16 7LT, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJ0RVpK8MCdkgR-TJLWHRlRQo,False,cd2b49a2-048e-4ce7-abeb-df570f2320ec,51.49685753609412,-0.0342679023742675,The Ship & Whale,4.6,c300191a-b7ff-4448-8ec4-6437bdacb405,#0275d8
"257 Rotherhithe St, London SE16 5EJ, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJ-Zu-9c8CdkgR9MCdIDUEv6Q,False,6f052687-67ef-4ad9-8c6d-fe45670e166f,51.50515854616108,-0.0340080633759498,The Blacksmiths Arms,4.5,36d0e3a3-d2bf-4081-a486-5e8bf82f4ab7,#0275d8
"76 Narrow St, London E14 8BP, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Restaurant,ChIJ05WkE84CdkgRH6RzB264YGE,False,5c79ee71-6991-4aee-8e50-904de5486a4b,51.50890397239212,-0.0339302793145179,The Grapes,4.5,36d0e3a3-d2bf-4081-a486-5e8bf82f4ab7,#0275d8
"805A Commercial Rd, London E14 7HG, UK",bfd8e41d-0402-4aa5-9bdb-4382e3ec894e,Bar,ChIJY5HCgcsCdkgRvpXb9Jx9lPw,False,da4e463a-461e-4c5a-acbe-6d72ecac2119,51.51227142116188,-0.0287304818630218,The Star of the East,4.5,36d0e3a3-d2bf-4081-a486-5e8bf82f4ab7,#0275d8
"213-223 Mile End Rd, Bethnal Green, London E1 4AA, UK",031970b0-c0f6-450a-8515-4129c30f3302,Bar,ChIJ2bYGyCkddkgR-DrrIs-nii8,False,5f811181-8213-427d-ae8a-8da9bc3beb48,51.52218473165344,-0.0454208627343177,The Half Moon,4.1,1016c083-b4f5-46c7-8f4b-ccde697fe273,#0275d8
"Unit GF1, Bow Wharf, 221 Grove Rd., Old Ford, London E3 5SN, UK",031970b0-c0f6-450a-8515-4129c30f3302,Bar,ChIJka4BYCEddkgRP_mk5T0AKxU,False,2697bc03-5d16-4a51-a27f-66ff6a87b344,51.532002863496935,-0.041767694056034,East London Liquor Company,4.5,54fe26e3-fea8-457d-89e4-bc9be6c26a42,
"47 Approach Rd, Bethnal Green, London E2 9LY, UK",031970b0-c0f6-450a-8515-4129c30f3302,Bar,ChIJAaJot94cdkgRDAw6oL0hjYI,False,0f955e0b-e77a-4a59-8c8d-3297abca1313,51.53132647340633,-0.0517133250832557,The Approach Tavern,4.4,54fe26e3-fea8-457d-89e4-bc9be6c26a42,
"94 Goldsmiths Row, London E2 8QY, UK",031970b0-c0f6-450a-8515-4129c30f3302,Bar,ChIJrfUrf8EcdkgRAJ8aw-Hc8LI,False,6b057b63-eb50-45f9-92cf-e8be7e1a1933,51.53369640175498,-0.0644394010305404,The Virgin Queen,4.5,54fe26e3-fea8-457d-89e4-bc9be6c26a42,
"61 Mare St, London E8 4RG, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Bar,ChIJPR2MXfAcdkgR2xaMsu5rJYs,False,c5750a08-a2e0-4957-9628-b7425700ea90,51.536348789859936,-0.0573181360960006,The Five Points Brewery & Taproom,4.7,54fe26e3-fea8-457d-89e4-bc9be6c26a42,
"76 Broadway Market, London E8 4RA, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Bar,ChIJyZP0SOgcdkgRYTB9zS1w46E,False,d015539a-55fe-480f-b96d-156382cf87b5,51.53749182595833,-0.0609689578413963,The Cat & Mutton,4.1,cc6e0333-78d2-454e-8928-cc3f843da984,
"Martello Hall, 137 Mare St, London E8 3RH, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Bar,ChIJ72_NROYcdkgRwvQ0hISRp0Q,False,6ac5780f-598c-48e6-9684-b2504c81312f,51.538655061466606,-0.0571967661380767,Martello Hall,3.9,cc6e0333-78d2-454e-8928-cc3f843da984,
"84 Victoria Park Rd, London E9 7JL, UK",031970b0-c0f6-450a-8515-4129c30f3302,Bar,ChIJZbNTaOAcdkgRoL9QHkQX-k8,False,08d5404b-ae5c-4e66-b7d3-b3b50958895e,51.53725408682436,-0.0489778071641922,The Hemingway,4.1,cc6e0333-78d2-454e-8928-cc3f843da984,
"Victoria Park Village, 111 Lauriston Rd, London E9 7DA, UK",031970b0-c0f6-450a-8515-4129c30f3302,Bar,ChIJTSB4nx8ddkgRnL4-9OThZn8,False,144c41db-e6f0-4b3f-b6d1-5b6b5b2e5fcb,51.53677026299735,-0.0432539731264114,Royal Inn on the Park,4.2,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,#0275d8
"103 Wick Rd, London E9 5AE, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Bar,ChIJkSiMoRwddkgRePS2A-TL340,False,2e161f42-7d5a-4ff5-80c9-daa6f53f61c8,51.54533798028473,-0.0414495170116424,The Eagle,4.2,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,#0275d8
"38 Kenton Rd, London E9 5BA, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Restaurant,ChIJR_HxBh0ddkgRJCAKuFyGKag,False,f6d03468-da16-4961-b622-f907e1958ded,51.5441098598213,-0.0444381684064865,The Kenton Pub,4.5,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,#0275d8
"235 Well St, London E9 6FE, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Bar,ChIJWfvGgeIcdkgRDKdIzz1uzvI,False,dabc295c-96f2-44fc-afe0-7b30338e8714,51.54419451570811,-0.0470935553312301,The Gun,4.5,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,#0275d8
"57 Elderfield Rd, Lower Clapton, London E5 0LF, UK",ad43afd8-c0fb-4f48-a782-4d62270ca145,Bar,ChIJd_FJ3wEddkgR6YL3yqy0OJA,False,3058f233-ea9e-4eb7-98cb-68dda69d344d,51.55346796882274,-0.0469782203435897,The Elderfield,4.4,1a603278-e551-40dd-8188-70a81cc26f73,
"68 Greenwood Rd, London E8 1AB, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,Bar,ChIJ3YqJa_cGdkgRU9mM7wHr9CM,False,99261dfa-fd36-4e85-b640-86efcd35aa8a,51.54538968989281,-0.0631891563534736,The Spurstowe Arms,4.2,324ae823-eecc-45ad-94c1-15915c736bc1,#0275d8
"99 Dalston Ln, London E8 1NH, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJUUSU7vIcdkgRvyWixUFgifc,False,b05dbaeb-9042-4ace-b990-4c50f72a3cfc,51.54828616812903,-0.0685864314436912,The Three Compasses,4.3,2a829aac-cd42-4f92-bb27-7417ea56f4fd,
"92 Mildmay Park, London N1 4PR, UK",4ba994d3-be0f-4955-9926-d41d5b751170,Bar,ChIJGTzwyIUcdkgR4sJtCCHloI8,False,9f9c3c5e-8bc4-4f8a-adc1-1465edc723d1,51.55070900184165,-0.0845764204859733,Lady Mildmay,4.4,2a829aac-cd42-4f92-bb27-7417ea56f4fd,
"194 Southgate Rd, London N1 3HT, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJD6rxt5ocdkgRhKmX1kf8Ndg,False,38e32595-06fa-4386-831e-d68ce67c21e2,51.54593451376454,-0.0834565982222557,The Hunter S,4.3,e0366379-9029-4bea-a5f1-80cd6e62f722,
"75 Grosvenor Ave, London N5 2NN, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJV_3zVYIcdkgR_t5rWRWaBKc,False,9f7d5055-61c1-41ab-be5a-3c8740825f72,51.549168502340464,-0.0913583859801292,The Snooty Fox,4.3,770c23f0-1fb7-4255-8c05-6ded743f4d6d,#0275d8
"83 St Paul's Rd, Greater, London N1 2LY, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJPwdKtXwbdkgREdWbnslzsvM,False,7a07787b-e8a8-45ac-9b8b-700328ccd167,51.546573573635335,-0.0985024496912956,The Alwyne Castle,4.1,6339de91-7b07-4cc2-960f-3e12bb216599,
"21 Canonbury Pl, London N1 2NS, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJh2uTGmMbdkgRvRsyJqqTnbQ,False,54de95e5-16b1-48a3-b00b-7f53c85a0745,51.54467200532209,-0.0975854694843292,The Canonbury Tavern,3.9,d64263fb-509a-4339-a6d2-3a86b865c4a8,
"32 Canonbury St, London N1 2TB, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJI8t7aGIbdkgRMK9poiloszE,False,152d53a2-07ed-4b5b-8cc4-ef9ab45c57e3,51.54318176241899,-0.0953243672847747,The Marquess Tavern,4.1,d64263fb-509a-4339-a6d2-3a86b865c4a8,
"44 Barnsbury St, London N1 1ER, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJfeov2mgbdkgRlsuCvg281hU,False,542030c6-7749-45ca-8705-44a741296f1e,51.540512673158936,-0.1084665209054946,The Drapers Arms,4.2,999d4e8b-7f82-4c3e-8a3d-04b1ca3aad65,#0275d8
"Tileyard Rd, London N7 9AH, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJ_7_8O2AbdkgRXkIw5DWotNM,False,038b9ae5-c670-4797-ae52-571c8eea95f1,51.543369635382575,-0.1227231323719024,Two Tribes Brewery & Campfire Taproom,4.7,999d4e8b-7f82-4c3e-8a3d-04b1ca3aad65,#0275d8
"77 Castle Rd, London NW1 8SU, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJF7L4QuMadkgRbyhbFEdbuDI,False,059d6c74-dbe3-4b7b-96cf-baa93595976c,51.545287104645226,-0.1460684090852737,Tapping The Admiral,4.6,02ea40d4-6982-4eba-b00f-8ac7ecc1c71d,#0275d8
"51 Leverton St, London NW5 2NX, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJc3lKlQEbdkgRDYkQxwDv2Yg,False,376cd451-32f0-4895-8f0e-ce61fb413b6d,51.55298264959787,-0.1396294310688972,The Pineapple,4.6,beac557c-22e4-4123-a821-bce558d0ca32,#0275d8
"79 Highgate Rd, London NW5 1TL, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJ2WD8ASEbdkgRjzFqY-aT8QE,False,f739b77a-f490-46b9-8809-10b986844d8f,51.55423533801012,-0.1445231214165687,Never For Ever,4.7,986e2b35-d6bf-486e-b2e4-d9ba2ccf4398,#0275d8
"139 Highgate Rd, London NW5 1LE, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJPeNzRv8adkgRWjmw1rC8lgI,False,ecb72215-6284-4876-8d89-b5ba30789ab2,51.55607501174302,-0.1461076363921165,Southampton Arms,4.7,986e2b35-d6bf-486e-b2e4-d9ba2ccf4398,#0275d8
"The Vine, 86 Highgate Rd, London NW5 1PB, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJw3ImDv8adkgR86MlvNeOFsI,False,7fee2378-ec80-4632-8309-b6dd60094fd8,51.55480632233056,-0.1443437486886978,The Vine,4.2,986e2b35-d6bf-486e-b2e4-d9ba2ccf4398,#0275d8
"101 Fortess Rd, London NW5 1AG, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJ79Q-OAAbdkgR3lSoWKRXHaE,False,a869327b-e950-498e-8e26-2fd0a9bfcf5e,51.55509274988152,-0.1399177685379982,The Junction Tavern,4.1,bb724faf-b6d7-49b4-b32f-6536af2ee081,#0275d8
"162 Tufnell Pk Rd, London N7 0EE, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJO7EWLagbdkgRJ6yvobF7BvY,False,1ba25292-f62c-49c1-8d27-f6f237d469a0,51.55754440419963,-0.1322003826498985,Tufnell Park Tavern,4.3,bb724faf-b6d7-49b4-b32f-6536af2ee081,#0275d8
"35 York Rise, London NW5 1SP, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJx96zDVUadkgR9YctMGZu6Xs,False,7edc3e66-7f68-4a09-a085-5bf2b778831c,51.558512855667246,-0.1436275988817215,Dartmouth Arms,4.5,bb724faf-b6d7-49b4-b32f-6536af2ee081,#0275d8
"33 Dartmouth Park Hill, London NW5 1HU, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJY7yE2KobdkgRm8ePGmZEJvI,False,060e9c82-2b9f-4547-bd1e-eb313934bc6b,51.55942333965967,-0.140501819550991,Lord Palmerston,4.3,bb724faf-b6d7-49b4-b32f-6536af2ee081,#0275d8
"86 Junction Rd, Archway, London N19 5QZ, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJoVSRCawbdkgREqXMbZlMICg,False,20a2785f-94a0-474f-ac6b-284bd9366bf7,51.56247858061033,-0.136430561542511,Oak & Pastor,4.4,bfbdaa07-1bb4-462e-9e95-e5bf7df2dfde,#d9534f
"91 Junction Rd, Archway, London N19 5QU, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJpRlAG6wbdkgRMH6iTMBgshY,False,c850db37-4d0b-41de-8e41-eb3f812a2e4b,51.563018822900105,-0.135730504989624,St John's Tavern,4.4,bfbdaa07-1bb4-462e-9e95-e5bf7df2dfde,#d9534f
"17-19 Archway Rd, London N19 3TX, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,Bar,ChIJvyS0E7IbdkgRkVeNBXTB2a8,False,ae6dfbf2-a16e-40f6-9ff8-6133fa2f49ae,51.568340241607125,-0.1366756483912468,The Charlotte Despard,4.4,bfbdaa07-1bb4-462e-9e95-e5bf7df2dfde,#d9534f
"90 Highgate Hl, London N19 5NQ, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJL9l0v2wbdkgR66UovE01ma4,False,bcb5569d-e16c-4959-985e-0e52ab7d293f,51.5691519569538,-0.1417078077793121,Brendan the Navigator,4.5,bfbdaa07-1bb4-462e-9e95-e5bf7df2dfde,#d9534f
"Spaniards Rd, London NW3 7JJ, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJix2arm8adkgR6AQ5Md_aF8Y,False,4838e1e2-675e-4c43-addd-4bcf7cc58b42,51.569884051330384,-0.1740280911326408,The Spaniards Inn,4.3,0464dc71-78c0-4b9d-b2c8-d269487ec6d3,#0275d8
"14 Flask Walk, London NW3 1HE, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJe-r8-YcadkgRAWgW9eLBHR0,False,942ba769-e41f-49e9-9fee-0198fe3391c4,51.55658989859956,-0.1773422956466674,The Flask,4.4,0464dc71-78c0-4b9d-b2c8-d269487ec6d3,#0275d8
"22 Holly Mount, London NW3 6SG, UK",3604053e-7d97-4da1-a00f-e65844248107,Restaurant,ChIJLUnmeX0adkgRXNl19ShDnog,False,da97ad9b-7ee1-4822-a788-85ede5f580b1,51.55786020585714,-0.1793060079216957,The Holly Bush,4.4,0464dc71-78c0-4b9d-b2c8-d269487ec6d3,#0275d8
"23-25 New End, London NW3 1JD, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJX3C6N54bdkgRZJFNnUJklYE,False,ab382c1c-2aab-44fe-9f71-7a0aa26aed92,51.55887784354085,-0.1775253564119339,The Duke of Hamilton,4.5,0464dc71-78c0-4b9d-b2c8-d269487ec6d3,#0275d8
"30 Well Walk, London NW3 1BX, UK",3604053e-7d97-4da1-a00f-e65844248107,Restaurant,ChIJP_cx9mIadkgRYFS2LDApgQE,False,3cd77292-ecb6-4d7f-b29f-d0dd14c27324,51.55874339660664,-0.1736441999673843,The Wells Tavern,4.4,0464dc71-78c0-4b9d-b2c8-d269487ec6d3,#0275d8
"168 Highgate Rd, London NW5 1QS, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJ9YPwQlYadkgRDPXRCtg-Om8,False,1133ab17-2ca6-456a-844f-e1eb40a8bb3d,51.558909527101584,-0.1486426591873169,The Bull and Last,4.4,986e2b35-d6bf-486e-b2e4-d9ba2ccf4398,#0275d8
"38 Parkhurst Rd, London N7 0SF, UK",8e74a1f3-b8fc-4986-a520-0884eb581cb7,Bar,ChIJf-J5zQsbdkgRq8VymVUcJfc,False,f2fad9c5-2686-483e-83f1-977936d31f39,51.555436293793605,-0.1217367500066757,Prince Edward,4.5,42b50a60-e2fd-4ca0-a521-ee076f060f07,#0275d8
"194-196, Sussex Way, London N19 4HZ, UK",8e74a1f3-b8fc-4986-a520-0884eb581cb7,Bar,ChIJxxymuqMbdkgRFikxZ5OhpbM,False,5778512f-1a16-4a77-bd7e-ac430fedf578,51.56461741893079,-0.12173842638731,North Nineteen,4.5,c70420c9-f270-451f-9d3c-aebc2a2ffb7b,#0275d8
"10 Thornhill Rd, London N1 1HW, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJCcW0EWkbdkgRRBNWHz3Znqs,False,9c8bcfc9-5b8e-40a1-9772-86dcb8eac3da,51.53937012999492,-0.1095974072813987,The Albion,4.0,999d4e8b-7f82-4c3e-8a3d-04b1ca3aad65,#0275d8
"33 Linton St, London N1 7DU, UK",00763a76-7504-4fd1-84e1-57184c44e46f,Bar,ChIJoaE7XOUa2kcRx1fP9OokQJI,False,445269c4-b88d-4a1a-a51a-38556661f43c,51.536117301221495,-0.0933727249503135,The Hanbury,4.3,d64263fb-509a-4339-a6d2-3a86b865c4a8,
"30 St Peter's St, London N1 8JT, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJd1wNDl4bdkgRlwwnBMzQvc0,False,f43635e9-6270-4bd9-bb3f-cde1eb4e0484,51.53458506700726,-0.0986845046281814,The Duke of Cambridge,4.2,d64263fb-509a-4339-a6d2-3a86b865c4a8,
"25 Danbury St, London N1 8LE, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJhZIqd14bdkgR4zDh3BJaasI,False,aacbc803-7d43-40b9-ad14-da1cf55de22f,51.53385115297134,-0.0997007265686988,The Earl of Essex,4.4,d2878413-cc97-4454-984d-bb72e04c8bcc,#d9534f
"Africa House, 64-68 Kingsway, London WC2B 6BG, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,Bar,ChIJG9j7DjUbdkgRckfEShUltV0,False,70347840-2dff-4d32-a47f-8fb63742607a,51.51679010537,-0.1196352392435073,Shakespeare's Head,4.2,ddc420a7-76a5-474e-92c4-b3d065feb9f3,
"51 Camden Park Rd, London NW1 9BH, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJk_sYWgUbdkgR5aTuyE2yGI4,False,3a9f3f92-5149-4e45-a962-97220c43a1cc,51.54721366702035,-0.1295463368296623,The Lord Stanley,4.4,42b50a60-e2fd-4ca0-a521-ee076f060f07,#0275d8
"396 York Wy, London N7 9LW, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,Bar,ChIJQVRgKD4bdkgR-7TCF5Wpsd4,False,f4c9d531-837c-4977-ab52-3201a9ce664f,51.54850737876235,-0.1280627399682998,Half Cut Market,4.9,42b50a60-e2fd-4ca0-a521-ee076f060f07,#0275d8
"119 St Peter's St, London N1 8PZ, UK",00763a76-7504-4fd1-84e1-57184c44e46f,Bar,ChIJrxVvAl8bdkgR-3LeurKXPHM,False,0a8a43f0-000e-4a88-9874-d13926e71eed,51.53306195798014,-0.0969611853361129,Narrowboat,4.1,d64263fb-509a-4339-a6d2-3a86b865c4a8,
"158 Hemingford Rd, London N1 1DF, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJLz2gOGwbdkgR75eV-FX_vks,False,225ccf9c-41d4-4a1d-8316-a50397a1776f,51.54308188291388,-0.1131835207343101,The Hemingford Arms,4.6,999d4e8b-7f82-4c3e-8a3d-04b1ca3aad65,#0275d8
"Unit 8 & 9, Roman Way Industrial Estate, 149 Roman Way, London N7 8XH, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJL3au-WwbdkgRbFSgntT4vSs,False,882c60eb-2ae9-4c38-915f-92fa3394951e,51.54303871988662,-0.1152042299509048,Hammerton Brewery,4.2,999d4e8b-7f82-4c3e-8a3d-04b1ca3aad65,#0275d8
"The Hope and Anchor, 207 Upper St, London N1 1RL, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Restaurant,ChIJFUGXpWUbdkgR8Ex5YtnWpNE,False,0a1f8e69-4020-4dad-8a4a-a3925e7d03ce,51.54326141564587,-0.1034631952643394,Hope & Anchor,4.2,6339de91-7b07-4cc2-960f-3e12bb216599,
